zone,FGA,FGM,FG_PCT,FREQ,PPS,TEAM_ID,TEAM_NAME,SEASON,W_PCT,GP
Corner 3,493,197,0.3995943204868154,0.07338493599285502,1.1987829614604464,1610612749,Milwaukee Bucks,2014-15,0.5,82
Long mid (10–22),1964,801,0.4078411405295316,0.2923489133670735,0.8156822810590632,1610612749,Milwaukee Bucks,2014-15,0.5,82
Rim (0–3),2446,1436,0.5870809484873263,0.36409645727895207,1.7612428454619788,1610612749,Milwaukee Bucks,2014-15,0.5,82
Short mid (3–10),812,301,0.3706896551724138,0.12086930634117297,1.1120689655172415,1610612749,Milwaukee Bucks,2014-15,0.5,82
Above-break 3,933,304,0.3258306538049303,0.1370647862494491,0.977491961414791,1610612750,Minnesota Timberwolves,2014-15,0.195,82
Corner 3,277,101,0.36462093862815886,0.040693403848978994,1.0938628158844765,1610612750,Minnesota Timberwolves,2014-15,0.195,82
Long mid (10–22),2341,893,0.3814609141392567,0.3439106801821654,0.7629218282785134,1610612750,Minnesota Timberwolves,2014-15,0.195,82
Rim (0–3),2154,1289,0.5984215413184772,0.31643895989422655,1.7952646239554317,1610612750,Minnesota Timberwolves,2014-15,0.195,82
Short mid (3–10),1102,398,0.36116152450090744,0.16189216982517995,1.0834845735027223,1610612750,Minnesota Timberwolves,2014-15,0.195,82
Above-break 3,1136,360,0.31690140845070425,0.16755162241887905,0.9507042253521127,1610612751,Brooklyn Nets,2014-15,0.463,82
Corner 3,473,181,0.38266384778012685,0.06976401179941003,1.1479915433403804,1610612751,Brooklyn Nets,2014-15,0.463,82
Long mid (10–22),1741,697,0.4003446295232625,0.25678466076696166,0.800689259046525,1610612751,Brooklyn Nets,2014-15,0.463,82
Rim (0–3),2054,1211,0.5895813047711782,0.3029498525073746,1.7687439143135346,1610612751,Brooklyn Nets,2014-15,0.463,82
Short mid (3–10),1376,620,0.45058139534883723,0.20294985250737463,1.3517441860465116,1610612751,Brooklyn Nets,2014-15,0.463,82
Above-break 3,1288,449,0.34860248447204967,0.19195230998509688,1.045807453416149,1610612752,New York Knicks,2014-15,0.207,82
Corner 3,310,110,0.3548387096774194,0.046199701937406856,1.064516129032258,1610612752,New York Knicks,2014-15,0.207,82
Long mid (10–22),2410,975,0.4045643153526971,0.3591654247391952,0.8091286307053942,1610612752,New York Knicks,2014-15,0.207,82
Rim (0–3),1842,1034,0.5613463626492943,0.2745156482861401,1.6840390879478828,1610612752,New York Knicks,2014-15,0.207,82
Short mid (3–10),860,313,0.363953488372093,0.12816691505216096,1.091860465116279,1610612752,New York Knicks,2014-15,0.207,82
Above-break 3,1159,395,0.34081104400345125,0.17091874354814923,1.0224331320103537,1610612753,Orlando Magic,2014-15,0.305,82
Corner 3,429,159,0.3706293706293706,0.0632650051614806,1.1118881118881119,1610612753,Orlando Magic,2014-15,0.305,82
Long mid (10–22),1692,680,0.40189125295508277,0.24952071965786757,0.8037825059101655,1610612753,Orlando Magic,2014-15,0.305,82
Rim (0–3),2341,1384,0.5912003417343016,0.34522931720985106,1.7736010252029049,1610612753,Orlando Magic,2014-15,0.305,82
Short mid (3–10),1160,458,0.39482758620689656,0.17106621442265152,1.1844827586206896,1610612753,Orlando Magic,2014-15,0.305,82
Above-break 3,1251,431,0.3445243804956035,0.18378140149845748,1.0335731414868106,1610612754,Indiana Pacers,2014-15,0.463,82
Corner 3,472,181,0.3834745762711864,0.06934038489789922,1.1504237288135593,1610612754,Indiana Pacers,2014-15,0.463,82
Long mid (10–22),2100,860,0.4095238095238095,0.3085059497576025,0.819047619047619,1610612754,Indiana Pacers,2014-15,0.463,82
Rim (0–3),1890,1090,0.5767195767195767,0.2776553547818422,1.7301587301587302,1610612754,Indiana Pacers,2014-15,0.463,82
Short mid (3–10),1094,436,0.39853747714808047,0.1607169090641986,1.1956124314442413,1610612754,Indiana Pacers,2014-15,0.463,82
Above-break 3,1734,553,0.31891580161476357,0.2565847883989346,0.9567474048442908,1610612755,Philadelphia 76ers,2014-15,0.22,82
Corner 3,407,139,0.3415233415233415,0.060224918614974844,1.0245700245700244,1610612755,Philadelphia 76ers,2014-15,0.22,82
Long mid (10–22),1198,394,0.328881469115192,0.17727138206569992,0.657762938230384,1610612755,Philadelphia 76ers,2014-15,0.22,82
Rim (0–3),2481,1394,0.561870213623539,0.36712044983722997,1.6856106408706168,1610612755,Philadelphia 76ers,2014-15,0.22,82
Short mid (3–10),938,285,0.30383795309168443,0.13879846108316068,0.9115138592750534,1610612755,Philadelphia 76ers,2014-15,0.22,82
Above-break 3,1412,474,0.3356940509915014,0.20113960113960114,1.0070821529745042,1610612756,Phoenix Suns,2014-15,0.476,82
Corner 3,618,223,0.36084142394822005,0.08803418803418804,1.0825242718446602,1610612756,Phoenix Suns,2014-15,0.476,82
Long mid (10–22),1835,743,0.40490463215258854,0.2613960113960114,0.8098092643051771,1610612756,Phoenix Suns,2014-15,0.476,82
Rim (0–3),2260,1402,0.620353982300885,0.32193732193732194,1.861061946902655,1610612756,Phoenix Suns,2014-15,0.476,82
Short mid (3–10),895,335,0.3743016759776536,0.1274928774928775,1.1229050279329609,1610612756,Phoenix Suns,2014-15,0.476,82
Above-break 3,1646,583,0.35419198055893075,0.23407281001137656,1.0625759416767924,1610612757,Portland Trail Blazers,2014-15,0.622,82
Corner 3,568,221,0.3890845070422535,0.080773606370876,1.1672535211267605,1610612757,Portland Trail Blazers,2014-15,0.622,82
Long mid (10–22),2031,808,0.39783357951747905,0.2888225255972696,0.7956671590349581,1610612757,Portland Trail Blazers,2014-15,0.622,82
Rim (0–3),1934,1206,0.6235780765253361,0.275028441410694,1.8707342295760085,1610612757,Portland Trail Blazers,2014-15,0.622,82
Short mid (3–10),853,354,0.41500586166471276,0.12130261660978385,1.2450175849941383,1610612757,Portland Trail Blazers,2014-15,0.622,82
Above-break 3,930,310,0.3333333333333333,0.14080242240726723,1.0,1610612758,Sacramento Kings,2014-15,0.354,82
Corner 3,408,151,0.3700980392156863,0.06177138531415594,1.1102941176470589,1610612758,Sacramento Kings,2014-15,0.354,82
Long mid (10–22),1738,696,0.4004602991944764,0.2631339894019682,0.8009205983889528,1610612758,Sacramento Kings,2014-15,0.354,82
Rim (0–3),2374,1435,0.6044650379106993,0.35942467827403485,1.8133951137320978,1610612758,Sacramento Kings,2014-15,0.354,82
Short mid (3–10),1155,418,0.3619047619047619,0.17486752460257382,1.0857142857142856,1610612758,Sacramento Kings,2014-15,0.354,82
Above-break 3,1294,449,0.34698608964451316,0.1891259865536393,1.0409582689335395,1610612759,San Antonio Spurs,2014-15,0.671,82
Corner 3,541,228,0.4214417744916821,0.0790704472376498,1.2643253234750462,1610612759,San Antonio Spurs,2014-15,0.671,82
Long mid (10–22),1599,639,0.399624765478424,0.23370359543992986,0.799249530956848,1610612759,San Antonio Spurs,2014-15,0.671,82
Rim (0–3),2119,1312,0.6191599811231713,0.3097047646886875,1.8574799433695137,1610612759,San Antonio Spurs,2014-15,0.671,82
Short mid (3–10),1289,580,0.4499612102404965,0.18839520608009355,1.3498836307214894,1610612759,San Antonio Spurs,2014-15,0.671,82
Above-break 3,1382,454,0.32850940665701883,0.19453828828828829,0.9855282199710564,1610612760,Oklahoma City Thunder,2014-15,0.549,82
Corner 3,468,177,0.3782051282051282,0.06587837837837837,1.1346153846153846,1610612760,Oklahoma City Thunder,2014-15,0.549,82
Long mid (10–22),1888,759,0.4020127118644068,0.26576576576576577,0.8040254237288136,1610612760,Oklahoma City Thunder,2014-15,0.549,82
Rim (0–3),2386,1407,0.5896898575020956,0.33586711711711714,1.7690695725062868,1610612760,Oklahoma City Thunder,2014-15,0.549,82
Short mid (3–10),980,386,0.39387755102040817,0.13795045045045046,1.1816326530612244,1610612760,Oklahoma City Thunder,2014-15,0.549,82
Above-break 3,1488,500,0.33602150537634407,0.21824581988853037,1.0080645161290323,1610612761,Toronto Raptors,2014-15,0.598,82
Corner 3,561,226,0.4028520499108734,0.08228219419184511,1.2085561497326203,1610612761,Toronto Raptors,2014-15,0.598,82
Long mid (10–22),1593,623,0.39108600125549275,0.23364623056614844,0.7821720025109855,1610612761,Toronto Raptors,2014-15,0.598,82
Rim (0–3),2011,1247,0.6200895077076082,0.29495453212085654,1.8602685231228246,1610612761,Toronto Raptors,2014-15,0.598,82
Short mid (3–10),1165,512,0.4394849785407725,0.17087122323261952,1.3184549356223174,1610612761,Toronto Raptors,2014-15,0.598,82
Above-break 3,1261,421,0.3338620142743854,0.19480920747721303,1.0015860428231562,1610612762,Utah Jazz,2014-15,0.463,82
Corner 3,501,188,0.37524950099800397,0.07739842422369844,1.125748502994012,1610612762,Utah Jazz,2014-15,0.463,82
Long mid (10–22),1585,599,0.3779179810725552,0.24486327823265874,0.7558359621451104,1610612762,Utah Jazz,2014-15,0.463,82
Rim (0–3),2203,1389,0.6305038583749433,0.34033678356249036,1.89151157512483,1610612762,Utah Jazz,2014-15,0.463,82
Short mid (3–10),923,302,0.3271939328277356,0.14259230650393945,0.9815817984832069,1610612762,Utah Jazz,2014-15,0.463,82
Above-break 3,891,294,0.32996632996632996,0.13215663008009493,0.9898989898989898,1610612763,Memphis Grizzlies,2014-15,0.671,82
Corner 3,335,127,0.37910447761194027,0.04968851972708395,1.1373134328358208,1610612763,Memphis Grizzlies,2014-15,0.671,82
Long mid (10–22),1952,781,0.40010245901639346,0.2895283298724414,0.8002049180327869,1610612763,Memphis Grizzlies,2014-15,0.671,82
Rim (0–3),2276,1387,0.609402460456942,0.3375852862652032,1.828207381370826,1610612763,Memphis Grizzlies,2014-15,0.671,82
Short mid (3–10),1288,506,0.39285714285714285,0.1910412340551765,1.1785714285714286,1610612763,Memphis Grizzlies,2014-15,0.671,82
Above-break 3,977,353,0.36131013306038895,0.14414281498967246,1.0839303991811668,1610612764,Washington Wizards,2014-15,0.561,82
Corner 3,392,144,0.3673469387755102,0.05783416937149602,1.1020408163265307,1610612764,Washington Wizards,2014-15,0.561,82
Long mid (10–22),2381,939,0.39437211255774884,0.35128356447329595,0.7887442251154977,1610612764,Washington Wizards,2014-15,0.561,82
Rim (0–3),2116,1348,0.6370510396975425,0.3121864856889938,1.9111531190926274,1610612764,Washington Wizards,2014-15,0.561,82
Short mid (3–10),912,355,0.3892543859649123,0.13455296547654175,1.167763157894737,1610612764,Washington Wizards,2014-15,0.561,82
Above-break 3,1508,501,0.3322281167108753,0.21487603305785125,0.9966843501326259,1610612765,Detroit Pistons,2014-15,0.39,82
Corner 3,515,202,0.39223300970873787,0.07338273012254204,1.1766990291262136,1610612765,Detroit Pistons,2014-15,0.39,82
Long mid (10–22),1296,503,0.3881172839506173,0.1846679965802223,0.7762345679012346,1610612765,Detroit Pistons,2014-15,0.39,82
Rim (0–3),2490,1419,0.5698795180722892,0.3548019378740382,1.7096385542168675,1610612765,Detroit Pistons,2014-15,0.39,82
Short mid (3–10),1209,416,0.34408602150537637,0.17227130236534624,1.032258064516129,1610612765,Detroit Pistons,2014-15,0.39,82
Above-break 3,1268,388,0.305993690851735,0.18334297281665704,0.917981072555205,1610612766,Charlotte Hornets,2014-15,0.402,82
Corner 3,282,110,0.3900709219858156,0.04077501445922498,1.1702127659574468,1610612766,Charlotte Hornets,2014-15,0.402,82
Long mid (10–22),2355,928,0.3940552016985138,0.34051474840948526,0.7881104033970276,1610612766,Charlotte Hornets,2014-15,0.402,82
Rim (0–3),1972,1089,0.5522312373225152,0.2851359167148641,1.6566937119675456,1610612766,Charlotte Hornets,2014-15,0.402,82
Short mid (3–10),1039,398,0.383060635226179,0.15023134759976864,1.149181905678537,1610612766,Charlotte Hornets,2014-15,0.402,82
Above-break 3,1736,604,0.347926267281106,0.25130283729009845,1.043778801843318,1610612737,Atlanta Hawks,2015-16,0.585,82
Corner 3,578,210,0.3633217993079585,0.0836711059640996,1.0899653979238755,1610612737,Atlanta Hawks,2015-16,0.585,82
Long mid (10–22),1408,600,0.42613636363636365,0.20382165605095542,0.8522727272727273,1610612737,Atlanta Hawks,2015-16,0.585,82
Rim (0–3),2422,1461,0.6032204789430223,0.3506079907353793,1.8096614368290669,1610612737,Atlanta Hawks,2015-16,0.585,82
Short mid (3–10),764,290,0.3795811518324607,0.11059640995946729,1.138743455497382,1610612737,Atlanta Hawks,2015-16,0.585,82
Above-break 3,1619,539,0.3329215565163681,0.2216593647316539,0.9987646695491044,1610612738,Boston Celtics,2015-16,0.585,82
Corner 3,509,178,0.34970530451866405,0.06968784227820372,1.0491159135559922,1610612738,Boston Celtics,2015-16,0.585,82
Long mid (10–22),1724,651,0.3776102088167053,0.23603504928806135,0.7552204176334106,1610612738,Boston Celtics,2015-16,0.585,82
Rim (0–3),2507,1509,0.6019146390107698,0.34323658269441404,1.8057439170323093,1610612738,Boston Celtics,2015-16,0.585,82
Short mid (3–10),945,339,0.35873015873015873,0.12938116100766703,1.0761904761904761,1610612738,Boston Celtics,2015-16,0.585,82
Above-break 3,1756,616,0.35079726651480636,0.2553067752253562,1.0523917995444192,1610612739,Cleveland Cavaliers,2015-16,0.695,82
Corner 3,662,261,0.3942598187311178,0.09624890956673451,1.1827794561933533,1610612739,Cleveland Cavaliers,2015-16,0.695,82
Long mid (10–22),1410,581,0.41205673758865247,0.20500145391102065,0.8241134751773049,1610612739,Cleveland Cavaliers,2015-16,0.695,82
Rim (0–3),2055,1309,0.6369829683698297,0.29877871474265777,1.910948905109489,1610612739,Cleveland Cavaliers,2015-16,0.695,82
Short mid (3–10),995,401,0.4030150753768844,0.14466414655423088,1.2090452261306532,1610612739,Cleveland Cavaliers,2015-16,0.695,82
Above-break 3,1478,549,0.37144790257104193,0.21045137405667094,1.1143437077131257,1610612740,New Orleans Pelicans,2015-16,0.366,82
Corner 3,457,151,0.3304157549234136,0.06507190659262424,0.9912472647702407,1610612740,New Orleans Pelicans,2015-16,0.366,82
Long mid (10–22),1836,751,0.409041394335512,0.26142674070909866,0.818082788671024,1610612740,New Orleans Pelicans,2015-16,0.366,82
Rim (0–3),2324,1344,0.5783132530120482,0.3309127153638046,1.7349397590361444,1610612740,New Orleans Pelicans,2015-16,0.366,82
Short mid (3–10),928,356,0.38362068965517243,0.1321372632778015,1.1508620689655173,1610612740,New Orleans Pelicans,2015-16,0.366,82
Above-break 3,1337,490,0.36649214659685864,0.18688845401174167,1.0994764397905759,1610612741,Chicago Bulls,2015-16,0.512,82
Corner 3,401,160,0.39900249376558605,0.05605255800950517,1.1970074812967582,1610612741,Chicago Bulls,2015-16,0.512,82
Long mid (10–22),2046,818,0.3998044965786901,0.28599384959463237,0.7996089931573802,1610612741,Chicago Bulls,2015-16,0.512,82
Rim (0–3),2317,1288,0.5558912386706949,0.3238747553816047,1.6676737160120847,1610612741,Chicago Bulls,2015-16,0.512,82
Short mid (3–10),1053,408,0.38746438746438744,0.14719038300251608,1.1623931623931623,1610612741,Chicago Bulls,2015-16,0.512,82
Above-break 3,1803,603,0.33444259567387685,0.2620639534883721,1.0033277870216306,1610612742,Dallas Mavericks,2015-16,0.512,82
Corner 3,519,201,0.3872832369942196,0.07543604651162791,1.1618497109826589,1610612742,Dallas Mavericks,2015-16,0.512,82
Long mid (10–22),1743,731,0.4193918531267929,0.2533430232558139,0.8387837062535858,1610612742,Dallas Mavericks,2015-16,0.512,82
Rim (0–3),1871,1161,0.6205237840726884,0.2719476744186046,1.861571352218065,1610612742,Dallas Mavericks,2015-16,0.512,82
Short mid (3–10),944,366,0.3877118644067797,0.1372093023255814,1.163135593220339,1610612742,Dallas Mavericks,2015-16,0.512,82
Above-break 3,1501,508,0.3384410393071286,0.21491981672394045,1.0153231179213857,1610612743,Denver Nuggets,2015-16,0.402,82
Corner 3,424,145,0.3419811320754717,0.06071019473081329,1.025943396226415,1610612743,Denver Nuggets,2015-16,0.402,82
Long mid (10–22),1486,580,0.39030955585464333,0.21277205040091637,0.7806191117092867,1610612743,Denver Nuggets,2015-16,0.402,82
Rim (0–3),2682,1526,0.5689783743475019,0.38402061855670105,1.7069351230425056,1610612743,Denver Nuggets,2015-16,0.402,82
Short mid (3–10),891,331,0.37149270482603813,0.12757731958762886,1.1144781144781144,1610612743,Denver Nuggets,2015-16,0.402,82
Above-break 3,1956,820,0.41922290388548056,0.27425687044307345,1.2576687116564416,1610612744,Golden State Warriors,2015-16,0.89,82
Corner 3,610,252,0.4131147540983607,0.08553000560852496,1.239344262295082,1610612744,Golden State Warriors,2015-16,0.89,82
Long mid (10–22),1390,615,0.44244604316546765,0.19489624228827818,0.8848920863309353,1610612744,Golden State Warriors,2015-16,0.89,82
Rim (0–3),2338,1486,0.6355859709153122,0.32781828379136285,1.9067579127459366,1610612744,Golden State Warriors,2015-16,0.89,82
Short mid (3–10),838,311,0.3711217183770883,0.11749859786876052,1.1133651551312649,1610612744,Golden State Warriors,2015-16,0.89,82
Above-break 3,1707,592,0.3468072642062097,0.2503299604047514,1.0404217926186292,1610612745,Houston Rockets,2015-16,0.5,82
Corner 3,799,285,0.3566958698372966,0.1171726059539522,1.0700876095118899,1610612745,Houston Rockets,2015-16,0.5,82
Long mid (10–22),925,362,0.39135135135135135,0.13565038862003226,0.7827027027027027,1610612745,Houston Rockets,2015-16,0.5,82
Rim (0–3),2472,1513,0.6120550161812298,0.36251649802023755,1.8361650485436893,1610612745,Houston Rockets,2015-16,0.5,82
Short mid (3–10),916,341,0.3722707423580786,0.13433054700102653,1.1168122270742358,1610612745,Houston Rockets,2015-16,0.5,82
Above-break 3,1615,563,0.34860681114551084,0.24061382598331346,1.0458204334365324,1610612746,Los Angeles Clippers,2015-16,0.646,82
Corner 3,528,221,0.4185606060606061,0.07866507747318235,1.2556818181818183,1610612746,Los Angeles Clippers,2015-16,0.646,82
Long mid (10–22),2014,847,0.42055610724925524,0.3000595947556615,0.8411122144985105,1610612746,Los Angeles Clippers,2015-16,0.646,82
Rim (0–3),1881,1226,0.6517809675704412,0.2802443384982122,1.9553429027113238,1610612746,Los Angeles Clippers,2015-16,0.646,82
Short mid (3–10),674,271,0.4020771513353116,0.10041716328963052,1.2062314540059347,1610612746,Los Angeles Clippers,2015-16,0.646,82
Above-break 3,1583,505,0.31901452937460517,0.2285590528443546,0.9570435881238155,1610612747,Los Angeles Lakers,2015-16,0.207,82
Corner 3,403,130,0.3225806451612903,0.05818654345942824,0.967741935483871,1610612747,Los Angeles Lakers,2015-16,0.207,82
Long mid (10–22),1926,699,0.3629283489096573,0.2780825873520069,0.7258566978193146,1610612747,Los Angeles Lakers,2015-16,0.207,82
Rim (0–3),1999,1126,0.5632816408204102,0.28862258157666765,1.6898449224612306,1610612747,Los Angeles Lakers,2015-16,0.207,82
Short mid (3–10),1015,416,0.4098522167487685,0.14654923476754259,1.2295566502463053,1610612747,Los Angeles Lakers,2015-16,0.207,82
